time_series,prom_proiz,import,import_%,export,export_%,invest,invest_%,infl,tov_oborot,tov_oborot_%,bezrab,real_den_doh,real_zp
2021-01-31,17.07111802860136,25.05211984649629,88.33718303428462,25.05211984649629,83.9737801430006,99.9899153502851,30.977299440544638,78.37077971353168,27.499951315045983,81.06867549948777,13.0,65.6673414551079,53.07391421092219
2021-02-28,15.612916296381822,17.34974042095145,87.58986949976249,17.34974042095145,88.53486934284362,99.99512710955673,41.26139477513689,61.57283879369476,37.22597953910766,84.80355226112937,24.0,65.64947840495176,74.70457028293444
2021-03-31,20.7505420097417,26.024700328702963,85.28592133929098,26.024700328702963,85.81641760484412,99.99652095309264,58.88160708568079,65.7077204230815,40.850128506772755,89.24666867155176,21.0,87.00041267003023,79.46505301532046
2021-04-30,25.330496276886436,20.795766831762386,93.10391776249993,20.795766831762386,90.09181225106357,99.99574183024657,49.55007767511862,76.89281777606473,45.99831972848114,86.14194635404286,20.0,83.88478117221031,73.50732972547092
2021-05-31,7.713089256692925,14.158048910872052,87.91178681971951,14.158048910872052,86.70069943498275,99.97250643329136,21.416336125581207,64.96363191376001,28.58745200122557,53.53103618639873,9.0,53.60632672279913,60.88271336444977
2021-06-30,33.079472109507954,40.65000184250361,79.91230493038748,40.65000184250361,80.15202762673215,99.99495906676461,23.07667094908224,78.77875966752136,70.90490694184659,92.64993359042447,23.0,74.33478232285461,46.127940842582085
2021-07-31,31.765161126320816,21.464738505828535,85.52238327745998,21.464738505828535,86.50355115927012,99.99310682019224,0.9947012123925615,72.0432729144146,42.98874025687514,87.40979698489248,13.0,81.77853165723022,89.81162895636737
2021-08-31,17.088472367316488,9.871802045954395,93.77446607046781,9.871802045954395,92.99551259692642,99.99272273039041,11.002529877069852,83.68190720724192,25.897287028583733,82.51633250485199,18.0,73.69491437810021,78.56925990725827
2021-09-30,35.598807666648746,28.779567022315035,87.47005022098763,28.779567022315035,83.66973729857838,99.99740547113034,67.32914835332939,60.30146404553573,50.92181721968109,85.97245088441247,21.0,85.50702829995106,83.54207973992773
2021-10-31,65.82358488924261,32.13324497015597,83.33686020785962,32.13324497015597,83.43269143509919,99.99544534990449,31.972402294651328,34.357197244630754,62.05761927445231,91.43794124512378,26.0,81.10745138997324,76.35406493486741
2021-11-30,49.05953103183765,33.7306914110007,82.3568753382233,33.7306914110007,83.26347184322412,37.97622308112365,53.73485690637081,55.83592256244062,49.524749161638475,89.67083138813427,17.0,67.16601113708982,49.54554037699151
2021-12-31,48.98376588683618,42.19131711287955,68.69159515358362,42.19131711287955,72.49174147765413,99.99779519620748,61.806200347528986,57.731278715682066,46.95354499089069,90.7838695379185,32.0,93.40925539935961,92.24091205291073
2022-01-31,37.376441664704686,19.997490030056124,79.13993719020858,19.997490030056124,77.66994205042103,99.99390967466772,34.821751247117724,59.79680989276052,43.50511829168109,82.85433173036287,17.0,58.16655173266074,62.67553858588017
2022-02-28,33.7053646955634,36.11456756759289,63.41715382560894,36.11456756759289,60.23728935835536,99.9948726674075,26.055065099443002,56.81797193184462,46.85772870098211,85.08413125288929,13.0,70.47517767288988,79.75398238522358
2022-03-31,77.15489422741666,78.18126231188306,0.0,78.18126231188306,0.0,99.99835303803705,71.56075666890682,14.342525846458903,86.93572181025445,96.72482181096412,24.0,64.35713308517883,72.07303916728637
2022-04-30,70.50778234522807,58.24540720418614,20.129601551054982,58.24540720418614,19.13319641334499,99.99552142051719,43.552816150182515,42.79282884501582,76.45144798195139,96.1315653298154,21.0,67.67865267704809,72.20830905476785
2022-05-31,55.62908672536521,67.97746902709588,13.229459164330686,67.97746902709588,20.708891657324166,99.99559616816275,45.604986299062304,26.67408640282623,62.595050914673806,93.66122755234561,24.0,67.61682014686549,67.162082171825
2022-06-30,83.54710900577619,77.57072544075308,14.422083244071677,77.57072544075308,26.149829745724876,99.99674941770967,59.69406789706515,18.543397224779394,100.0,97.40343640135706,27.0,62.522924938177944,46.62048144264854
2022-07-31,43.02626312349409,65.7669536023201,17.74371815444785,65.7669536023201,20.10850613952623,99.98527237902623,12.770124594951781,24.789926569179926,93.30230574892586,90.73142182745815,7.0,65.30304933904303,51.713147883176454
2022-08-31,74.5184506793503,53.131433359711174,48.28081800492906,53.131433359711174,51.04855633875689,99.99512710955673,45.20625332077831,33.771511669527555,69.13371189620236,95.18876857522152,19.0,74.4447468574122,78.11011144815659
2022-09-30,100.0,78.80470504854276,28.457098093059404,78.80470504854276,45.637838360230624,99.99799276518104,74.5689142844084,0.0,90.33836129640589,96.42386799336577,19.0,66.6905413531671,75.237889910765
2022-10-31,5.621365454354997,100.0,43.69019370131946,100.0,47.55387948557646,99.95254171266085,40.462301740360495,52.903771209482244,75.81664485313381,48.41598693663629,6.0,90.29129127228703,91.95717484677391
2022-11-30,69.0710016181634,79.04499179159838,48.30798264451728,79.04499179159838,54.75921676170543,99.99821413765544,69.89148268557483,38.275503748817194,97.39381975806013,99.30501448762976,36.0,82.19157754133607,76.65629212743312
2022-12-31,23.996857009479655,73.78695506392948,61.94818009098191,73.78695506392948,63.09834505538114,99.98904137888867,57.02872369635472,43.171972311271354,81.4657683998703,84.22135084861631,16.0,65.45444234287882,47.49758613554949
2023-01-31,27.386210202726517,34.83574433400407,83.59785379655536,34.83574433400407,76.85115215630296,99.99139088676345,37.93735253276284,46.43825872787584,48.59186442542545,81.69132366617823,22.0,63.44939776682494,75.39688038686057
2023-02-28,41.621935738721234,45.727552797901936,63.863663392755825,45.727552797901936,63.226047014508545,99.99669359964864,48.03913754014921,73.37106762889618,59.75971246032365,95.71825905544831,30.0,75.1729024546194,81.36101003652176
2023-03-31,63.75642822537827,61.449129631135605,60.38704575137605,61.449129631135605,64.97696356423599,100.0,86.54008427628993,65.86130823833884,74.27945665781488,99.60440982976057,31.0,76.57998928587462,91.06766497007777
2023-04-30,46.54956737671993,47.906998821659954,70.84685046116505,47.906998821659954,63.08446041350489,99.9980683780005,75.89669404067097,46.51533234308461,65.66981192866294,97.57993845628202,27.0,88.76745911260652,90.66528126750904
2023-05-31,42.361008033615526,47.85085878805793,75.0365977454651,47.85085878805793,67.55207000306129,99.9981054885875,59.547323658737525,72.05520045293858,60.26085280983665,96.35214002990516,30.0,83.78215135065368,91.48752401845506
2023-06-30,66.2652712852936,63.760089062024896,69.5665393849916,63.760089062024896,65.7652885797174,99.99828441463328,91.73107984356957,62.357726061463815,68.86927386472279,98.88122337271884,34.0,92.4176758161632,84.83721338309813
2023-07-31,55.088584071726416,65.86430595429009,72.38766389157377,65.86430595429009,72.72688518029132,99.99887707132847,62.574678599883306,56.29362401618107,71.06270936029416,97.89790736266464,40.0,90.67016632623996,71.82368439108468
2023-08-31,59.64094293432905,50.1321251023996,64.68585923401308,50.1321251023996,60.7816289560619,99.99803080641294,60.3639841838615,57.53686017732544,55.684250105876586,97.6374841346161,34.0,100.0,94.74068427197705
2023-09-30,72.87322868307287,59.73468891461651,57.74145140591076,59.73468891461651,54.747655961775244,99.9996015414098,62.6163678565682,57.920323092973526,60.54389510540059,98.18008616560905,47.0,99.99188841134612,100.0
2023-10-31,41.03584612239124,49.82140776594,81.24635306918819,49.82140776594,82.98480787267931,99.99369248909827,39.39429824977825,62.6330986194506,53.29379754590028,91.3405513511276,25.0,80.8727553034774,81.74508270725495
2023-11-30,71.52226903485125,45.970194797352285,64.81773880095484,45.970194797352285,62.548489377353775,99.99901353834056,80.11812666868559,63.802577534412166,67.97100437052815,97.82483417889176,52.0,79.8002177204638,79.59341263218623
2023-12-31,73.82833066340842,49.85347907896921,65.68490028991435,49.85347907896921,66.25794842943507,53.99280799324946,85.63267945820334,66.71769274839014,76.67993195759222,99.4897178439193,41.0,81.00042902081343,82.45481375838362
2024-01-31,49.61345558539583,29.63781346557946,80.81596605744492,29.63781346557946,75.35392696150828,99.99621464470079,43.806484635889454,72.47502453057862,49.11530396890934,94.58014373019026,24.0,60.91112324477744,88.51542415659046
2024-02-29,71.77521723540002,43.89566820901263,58.30836102304751,43.89566820901263,54.3479310214651,99.99906615551957,61.381569666386596,72.06029257394631,62.81819966655265,99.15423035949397,41.0,31.30962840299316,47.44059978915476
2024-03-31,59.29878932226771,47.69682998804317,63.020779949969196,47.69682998804317,55.44209317999679,99.99951673645609,93.83907893423108,73.63462656652692,57.66937159693448,98.07611905877265,44.0,63.37396988638574,54.593161378847945
2024-04-30,67.19749706711784,49.48673386725153,67.58461009953403,49.48673386725153,62.686621959551765,99.99983818056893,73.37097166305247,59.88233209091992,63.28693214899648,98.5435089495982,77.0,80.89467385377648,74.92592167573918
2024-05-31,61.82428098012234,47.21294016193253,66.52658468844537,47.21294016193253,58.99248451580109,99.99831892936238,51.22731192960355,66.0082920075962,80.47159923748538,99.29151739973182,44.0,46.15492914386067,69.65273121162744
2024-06-30,90.35461512041421,47.0234230026753,66.25587523558595,47.0234230026753,60.24183109557885,49.224799125473325,90.17635811961372,55.1696529805719,88.97279095899967,100.0,76.0,70.47217802706217,80.13909902397123
2024-07-31,27.142674897166174,33.56092953679992,81.36935176830202,33.56092953679992,78.49352563168742,99.98411860413707,38.44893497343067,68.23754826634183,81.45190418366114,89.24666867155176,22.0,40.63712546622186,68.06886250911685
